linear_estimate,date
322.88464,16nov2013
326.98166,17nov2013
331.11823,18nov2013
335.29446,19nov2013
339.51059,20nov2013
343.76678,21nov2013
348.06287,22nov2013
352.39923,23nov2013
356.776,24nov2013
361.19315,25nov2013
365.65106,26nov2013
370.14954,27nov2013
374.68869,28nov2013
379.26865,29nov2013
383.8898,30nov2013
388.55167,01dec2013
393.25479,02dec2013
397.9989,03dec2013
402.78448,04dec2013
407.6113,05dec2013
412.4794,06dec2013
417.38876,07dec2013
422.3396,08dec2013
427.33206,09dec2013
432.36581,10dec2013
437.44113,11dec2013
442.55789,12dec2013
447.71613,13dec2013
452.91611,14dec2013
458.1575,15dec2013
463.44031,16dec2013
468.76459,17dec2013
474.13037,18dec2013
479.53769,19dec2013
484.9863,20dec2013
490.47601,21dec2013
496.00729,22dec2013
501.57968,23dec2013
507.19312,24dec2013
512.84766,25dec2013
518.54315,26dec2013
524.27948,27dec2013
530.0567,28dec2013
535.87463,29dec2013
541.73291,30dec2013
547.63171,31dec2013
553.57074,01jan2014
559.54987,02jan2014
565.56909,03jan2014
571.62793,04jan2014
577.72662,05jan2014
583.8645,06jan2014
590.04199,07jan2014
596.25836,08jan2014
602.51385,09jan2014
608.80792,10jan2014
615.14081,11jan2014
621.51135,12jan2014
627.92004,13jan2014
634.3667,14jan2014
640.85022,15jan2014
647.37158,16jan2014
653.92938,17jan2014
660.52399,18jan2014
667.15485,19jan2014
673.82214,20jan2014
680.52454,21jan2014
687.26245,22jan2014
694.03571,23jan2014
700.84357,24jan2014
707.68585,25jan2014
714.56189,26jan2014
721.47168,27jan2014
728.41492,28jan2014
735.39099,29jan2014
742.39923,30jan2014
749.44025,31jan2014
756.51233,01feb2014
763.61584,02feb2014
770.74969,03feb2014
777.91418,04feb2014
785.10858,05feb2014
792.33252,06feb2014
799.58551,07feb2014
806.86682,08feb2014
814.17603,09feb2014
821.51263,10feb2014
828.87585,11feb2014
836.26556,12feb2014
843.68134,13feb2014
851.12225,14feb2014
858.58789,15feb2014
866.07776,16feb2014
873.59125,17feb2014
881.12793,18feb2014
888.68677,19feb2014
896.26776,20feb2014
903.86993,21feb2014
911.49304,22feb2014
919.1358,23feb2014
926.7984,24feb2014
934.47949,25feb2014
942.17834,26feb2014
949.89447,27feb2014
957.62769,28feb2014
965.37683,01mar2014
973.14185,02mar2014
980.9212,03mar2014
988.7146,04mar2014
996.52094,05mar2014
1004.3397,06mar2014
1012.1709,07mar2014
1020.0132,08mar2014
1027.8657,09mar2014
1035.7278,10mar2014
1043.5988,11mar2014
1051.4779,12mar2014
1059.3645,13mar2014
1067.2568,14mar2014
1075.1553,15mar2014
1083.0588,16mar2014
1090.9664,17mar2014
1098.8777,18mar2014
1106.791,19mar2014
1114.7061,20mar2014
1122.6224,21mar2014
1130.5386,22mar2014
1138.454,23mar2014
1146.368,24mar2014
1154.2792,25mar2014
1162.1874,26mar2014
1170.0912,27mar2014
1177.9904,28mar2014
1185.8834,29mar2014
1193.769,30mar2014
1201.6475,31mar2014
1209.5173,01apr2014
1217.3778,02apr2014
1225.228,03apr2014
1233.0671,04apr2014
1240.8943,05apr2014
1248.708,06apr2014
1256.5079,07apr2014
1264.2927,08apr2014
1272.0621,09apr2014
1279.8146,10apr2014
1287.5503,11apr2014
1295.2667,12apr2014
1302.9642,13apr2014
1310.6412,14apr2014
1318.2968,15apr2014
1325.9301,16apr2014
1333.5408,17apr2014
1341.1279,18apr2014
1348.6888,19apr2014
1356.2252,20apr2014
1363.734,21apr2014
1371.2158,22apr2014
1378.6682,23apr2014
1386.0918,24apr2014
1393.4843,25apr2014
1400.8452,26apr2014
1408.1747,27apr2014
1415.4709,28apr2014
1422.733,29apr2014
1429.9595,30apr2014
1437.1506,01may2014
1444.3042,02may2014
1451.4208,03may2014
1458.498,04may2014
1465.5356,05may2014
1472.5322,06may2014
1479.488,07may2014
1486.4015,08may2014
1493.2711,09may2014
1500.0974,10may2014
1506.8781,11may2014
1513.6135,12may2014
1520.3022,13may2014
1526.9426,14may2014
1533.5353,15may2014
1540.0785,16may2014
1546.5714,17may2014
1553.014,18may2014
1559.4038,19may2014
1565.7408,20may2014
1572.0242,21may2014
1578.2544,22may2014
1584.4285,23may2014
1590.5471,24may2014
1596.6086,25may2014
1602.613,26may2014
1608.5587,27may2014
1614.4456,28may2014
1620.2729,29may2014
1626.0391,30may2014
1631.744,31may2014
1637.387,01jun2014
1642.9666,02jun2014
1648.4824,03jun2014
1653.9349,04jun2014
1659.3215,05jun2014
1664.6431,06jun2014
1669.8982,07jun2014
1675.0851,08jun2014
1680.205,09jun2014
1685.2567,10jun2014
1690.2383,11jun2014
1695.1522,12jun2014
1699.9944,13jun2014
1704.7659,14jun2014
1709.4661,15jun2014
1714.0941,16jun2014
1718.6495,17jun2014
1723.1316,18jun2014
1727.5404,19jun2014
1731.8739,20jun2014
1736.1337,21jun2014
1740.3169,22jun2014
1744.4253,23jun2014
1748.4559,24jun2014
1752.4106,25jun2014
1756.288,26jun2014
1760.0875,27jun2014
1763.8077,28jun2014
1767.4498,29jun2014
1771.0133,30jun2014
1774.4969,01jul2014
1777.9008,02jul2014
1781.2238,03jul2014
1784.4662,04jul2014
1787.6274,05jul2014
1790.7091,06jul2014
1793.7078,07jul2014
1796.6241,08jul2014
1799.4587,09jul2014
1802.21,10jul2014
1804.8794,11jul2014
1807.4657,12jul2014
1809.9686,13jul2014
1812.3877,14jul2014
1814.7225,15jul2014
1816.9746,16jul2014
1819.1411,17jul2014
1821.2241,18jul2014
1823.2225,19jul2014
1825.1362,20jul2014
1826.9647,21jul2014
1828.7087,22jul2014
1830.3672,23jul2014
1831.9407,24jul2014
1833.4298,25jul2014
1834.8325,26jul2014
1836.1506,27jul2014
1837.3839,28jul2014
1838.532,29jul2014
1839.5948,30jul2014
1840.5714,31jul2014
1841.4633,01aug2014
1842.2687,02aug2014
1842.9908,03aug2014
1843.6263,04aug2014
1844.1776,05aug2014
1844.6438,06aug2014
1845.0255,07aug2014
1845.322,08aug2014
1845.5342,09aug2014
1845.6609,10aug2014
1845.7048,11aug2014
1845.6636,12aug2014
1845.5386,13aug2014
1845.33,14aug2014
1845.037,15aug2014
1844.6614,16aug2014
1844.2031,17aug2014
1843.6625,18aug2014
1843.0383,19aug2014
1842.3328,20aug2014
1841.5449,21aug2014
1840.6749,22aug2014
1839.7238,23aug2014
1838.6915,24aug2014
1837.5784,25aug2014
1836.3835,26aug2014
1835.1108,27aug2014
1833.7576,28aug2014
1832.3251,29aug2014
1830.8132,30aug2014
1829.2234,31aug2014
1827.5564,01sep2014
1825.8108,02sep2014
1823.9878,03sep2014
1822.0884,04sep2014
1820.1128,05sep2014
1818.0614,06sep2014
1815.9344,07sep2014
1813.7329,08sep2014
1811.4563,09sep2014
1809.1057,10sep2014
1806.6825,11sep2014
1804.1868,12sep2014
1801.6179,13sep2014
1798.9783,14sep2014
1796.267,15sep2014
1793.4855,16sep2014
1790.6339,17sep2014
1787.7128,18sep2014
1784.7223,19sep2014
1781.6638,20sep2014
1778.5367,21sep2014
1775.3424,22sep2014
1772.0828,23sep2014
1768.7566,24sep2014
1765.3651,25sep2014
1761.9097,26sep2014
1758.3896,27sep2014
1754.8063,28sep2014
1751.1602,29sep2014
1747.4524,30sep2014
1743.6827,01oct2014
1739.8531,02oct2014
1735.9624,03oct2014
1732.0134,04oct2014
1728.0059,05oct2014
1723.9402,06oct2014
1719.8169,07oct2014
1715.6372,08oct2014
1711.4015,09oct2014
1707.1111,10oct2014
1702.7657,11oct2014
1698.3674,12oct2014
1693.9159,13oct2014
1689.4124,14oct2014
1684.8566,15oct2014
1680.2513,16oct2014
1675.5948,17oct2014
1670.8898,18oct2014
1666.1361,19oct2014
1661.334,20oct2014
1656.485,21oct2014
1651.5895,22oct2014
1646.6481,23oct2014
1641.661,24oct2014
1636.6315,25oct2014
1631.5581,26oct2014
1626.4415,27oct2014
1621.2838,28oct2014
1616.0846,29oct2014
1610.8445,30oct2014
1605.5656,31oct2014
1600.2473,01nov2014
1594.8912,02nov2014
1589.4978,03nov2014
1584.0674,04nov2014
1578.6013,05nov2014
1573.1002,06nov2014
1567.5652,07nov2014
1561.9958,08nov2014
1556.3945,09nov2014
1550.76,10nov2014
1545.0957,11nov2014
1539.3993,12nov2014
1533.6742,13nov2014
1527.9193,14nov2014
1522.136,15nov2014
1516.3254,16nov2014
1510.488,17nov2014
1504.6243,18nov2014
1498.7355,19nov2014
1492.8219,20nov2014
1486.8843,21nov2014
1480.9229,22nov2014
1474.9397,23nov2014
1468.9346,24nov2014
1462.9077,25nov2014
1456.8605,26nov2014
1450.7939,27nov2014
1444.7092,28nov2014
1438.6049,29nov2014
1432.4832,30nov2014
1426.3455,01dec2014
1420.1913,02dec2014
1414.0205,03dec2014
1407.8363,04dec2014
1401.6371,05dec2014
1395.4252,06dec2014
1389.1997,07dec2014
1382.9624,08dec2014
1376.7131,09dec2014
1370.4542,10dec2014
1364.1841,11dec2014
1357.905,12dec2014
1351.6169,13dec2014
1345.3201,14dec2014
1339.0161,15dec2014
1332.7048,16dec2014
1326.3872,17dec2014
1320.0637,18dec2014
1313.7354,19dec2014
1307.4023,20dec2014
1301.0657,21dec2014
1294.7252,22dec2014
1288.3818,23dec2014
1282.0366,24dec2014
1275.6897,25dec2014
1269.3416,26dec2014
1262.9924,27dec2014
1256.644,28dec2014
1250.2958,29dec2014
1243.9489,30dec2014
1237.604,31dec2014
1231.2616,01jan2015
1224.9214,02jan2015
1218.5853,03jan2015
1212.252,04jan2015
1205.9232,05jan2015
1199.5996,06jan2015
1193.2813,07jan2015
1186.9685,08jan2015
1180.662,09jan2015
1174.3622,10jan2015
1168.0698,11jan2015
1161.7858,12jan2015
1155.5089,13jan2015
1149.2415,14jan2015
1142.9823,15jan2015
1136.7334,16jan2015
1130.4938,17jan2015
1124.2649,18jan2015
1118.0469,19jan2015
1111.84,20jan2015
1105.6443,21jan2015
1099.4611,22jan2015
1093.2905,23jan2015
1087.1318,24jan2015
1080.9873,25jan2015
1074.8558,26jan2015
1068.7383,27jan2015
1062.6349,28jan2015
1056.5466,29jan2015
1050.4731,30jan2015
1044.4152,31jan2015
1038.3724,01feb2015
1032.3458,02feb2015
1026.3357,03feb2015
1020.3425,04feb2015
1014.366,05feb2015
1008.407,06feb2015
1002.466,07feb2015
996.54236,08feb2015
990.63715,09feb2015
984.75006,10feb2015
978.88208,11feb2015
973.03333,12feb2015
967.2038,13feb2015
961.39404,14feb2015
955.60419,15feb2015
949.8338,16feb2015
944.08429,17feb2015
938.3548,18feb2015
932.64679,19feb2015
926.95929,20feb2015
921.29333,21feb2015
915.64893,22feb2015
910.02606,23feb2015
904.42523,24feb2015
898.84644,25feb2015
893.28967,26feb2015
887.75543,27feb2015
882.24414,28feb2015
876.75531,01mar2015
871.28986,02mar2015
865.84735,03mar2015
860.4281,04mar2015
855.03265,05mar2015
849.66046,06mar2015
844.31274,07mar2015
838.98834,08mar2015
833.68835,09mar2015
828.41235,10mar2015
823.16113,11mar2015
817.9342,12mar2015
812.73151,13mar2015
807.55389,14mar2015
802.40082,15mar2015
797.27301,16mar2015
792.17004,17mar2015
787.09222,18mar2015
782.03955,19mar2015
777.01221,20mar2015
772.01019,21mar2015
767.03418,22mar2015
762.08337,23mar2015
757.15796,24mar2015
752.25793,25mar2015
747.38397,26mar2015
742.53589,27mar2015
737.71362,28mar2015
732.91705,29mar2015
728.14685,30mar2015
723.40216,31mar2015
718.68359,01apr2015
713.9917,02apr2015
709.32574,03apr2015
704.68585,04apr2015
700.07202,05apr2015
695.48444,06apr2015
690.92255,07apr2015
686.38739,08apr2015
681.87836,09apr2015
677.39575,10apr2015
672.93909,11apr2015
668.50891,12apr2015
664.10468,13apr2015
659.72699,14apr2015
655.37531,15apr2015
651.05017,16apr2015
646.7511,17apr2015
642.47797,18apr2015
638.23126,19apr2015
634.01074,20apr2015
629.81641,21apr2015
625.64801,22apr2015
621.50574,23apr2015
617.3894,24apr2015
613.29913,25apr2015
609.2348,26apr2015
605.19659,27apr2015
601.18427,28apr2015
597.19794,29apr2015
593.23694,30apr2015
589.30225,01may2015
585.39276,02may2015
581.50922,03may2015
577.65118,04may2015
573.81873,05may2015
570.01172,06may2015
566.23022,07may2015
562.47382,08may2015
558.74286,09may2015
555.03741,10may2015
551.35681,11may2015
547.70172,12may2015
544.07135,13may2015
540.46582,14may2015
536.88544,15may2015
533.32977,16may2015
529.79871,17may2015
526.29254,18may2015
522.81079,19may2015
519.35333,20may2015
515.92047,21may2015
512.51172,22may2015
509.12747,23may2015
505.76727,24may2015
502.43112,25may2015
499.11893,26may2015
495.83066,27may2015
492.56595,28may2015
489.32507,29may2015
486.10782,30may2015
482.91403,31may2015
479.74374,01jun2015
476.59702,02jun2015
473.47314,03jun2015
470.37247,04jun2015
467.29477,05jun2015
464.24008,06jun2015
461.20801,07jun2015
458.19879,08jun2015
455.21225,09jun2015
452.24796,10jun2015
449.30621,11jun2015
446.38678,12jun2015
443.48972,13jun2015
440.61438,14jun2015
437.76123,15jun2015
434.93008,16jun2015
432.12033,17jun2015
429.33243,18jun2015
426.56619,19jun2015
423.8212,20jun2015
421.09766,21jun2015
418.39505,22jun2015
415.71393,23jun2015
413.05353,24jun2015
410.41409,25jun2015
407.79538,26jun2015
405.19727,27jun2015
402.61993,28jun2015
400.06277,29jun2015
397.52606,30jun2015
395.00974,01jul2015
392.51331,02jul2015
390.03708,03jul2015
387.58057,04jul2015
385.14374,05jul2015
382.72662,06jul2015
380.32901,07jul2015
377.95093,08jul2015
375.59201,09jul2015
373.25247,10jul2015
370.93188,11jul2015
368.63016,12jul2015
366.3476,13jul2015
364.08368,14jul2015
361.83838,15jul2015
359.61142,16jul2015
357.40311,17jul2015
355.21292,18jul2015
353.04105,19jul2015
350.88712,20jul2015
348.75134,21jul2015
346.63318,22jul2015
344.53296,23jul2015
342.45023,24jul2015
340.38528,25jul2015
338.33728,26jul2015
336.30673,27jul2015
334.29349,28jul2015
332.29721,29jul2015
330.31805,30jul2015
328.35553,31jul2015
326.40994,01aug2015
324.48102,02aug2015
322.56854,03aug2015
320.67242,04aug2015
318.79272,05aug2015
316.9292,06aug2015
315.0817,07aug2015
313.25031,08aug2015
311.43463,09aug2015
309.6348,10aug2015
307.8508,11aug2015
306.08215,12aug2015
304.32892,13aug2015
302.59137,14aug2015
300.8689,15aug2015
299.16162,16aug2015
297.4693,17aug2015
295.79205,18aug2015
294.12946,19aug2015
292.48193,20aug2015
290.84891,21aug2015
289.23035,22aug2015
287.62616,23aug2015
286.03635,24aug2015
284.46085,25aug2015
282.8996,26aug2015
281.35223,27aug2015
279.81885,28aug2015
278.29938,29aug2015
276.79355,30aug2015
275.30139,31aug2015
273.82291,01sep2015
272.35782,02sep2015
270.9061,03sep2015
269.4678,04sep2015
268.04248,05sep2015
266.63043,06sep2015
265.23138,07sep2015
263.84509,08sep2015
262.47168,09sep2015
261.11102,10sep2015
259.76312,11sep2015
258.42758,12sep2015
257.10468,13sep2015
255.79404,14sep2015
254.49577,15sep2015
253.20966,16sep2015
251.93568,17sep2015
250.67363,18sep2015
249.4236,19sep2015
248.18536,20sep2015
246.95905,21sep2015
245.74417,22sep2015
244.54111,23sep2015
243.3494,24sep2015
242.16927,25sep2015
241.00047,26sep2015
239.84294,27sep2015
238.69666,28sep2015
237.56151,29sep2015
236.43729,30sep2015
235.3241,01oct2015
234.22186,02oct2015
233.13034,03oct2015
232.04955,04oct2015
230.97949,05oct2015
229.91986,06oct2015
228.87086,07oct2015
227.83231,08oct2015
226.80408,09oct2015
225.7861,10oct2015
224.77826,11oct2015
223.78069,12oct2015
222.79326,13oct2015
221.8156,14oct2015
220.84802,15oct2015
219.89021,16oct2015
218.94231,17oct2015
218.00409,18oct2015
217.0755,19oct2015
216.15652,20oct2015
215.24698,21oct2015
214.34698,22oct2015
213.45625,23oct2015
212.57501,24oct2015
211.70294,25oct2015
210.84019,26oct2015
209.98645,27oct2015
209.14186,28oct2015
208.30623,29oct2015
207.47948,30oct2015
206.66164,31oct2015
205.8526,01nov2015
205.0524,02nov2015
204.26086,03nov2015
203.47792,04nov2015
202.70357,05nov2015
201.93787,06nov2015
201.1806,07nov2015
200.43164,08nov2015
199.69125,09nov2015
198.95912,10nov2015
198.23524,11nov2015
197.51956,12nov2015
196.812,13nov2015
196.11258,14nov2015
195.42116,15nov2015
194.73773,16nov2015
194.06215,17nov2015
193.39455,18nov2015
192.73465,19nov2015
192.08279,20nov2015
191.43851,21nov2015
190.80194,22nov2015
190.17303,23nov2015
189.5517,24nov2015
188.93781,25nov2015
188.33156,26nov2015
187.7328,27nov2015
187.14131,28nov2015
186.55728,29nov2015
185.98058,30nov2015
185.41113,01dec2015
184.84889,02dec2015
184.29381,03dec2015
183.74591,04dec2015
183.20515,05dec2015
182.67139,06dec2015
182.14464,07dec2015
181.62486,08dec2015
181.11211,09dec2015
180.60614,10dec2015
180.10716,11dec2015
179.61487,12dec2015
179.12939,13dec2015
178.65077,14dec2015
178.17877,15dec2015
177.71346,16dec2015
177.25476,17dec2015
176.80272,18dec2015
176.35722,19dec2015
175.91821,20dec2015
175.48573,21dec2015
175.05974,22dec2015
174.64011,23dec2015
174.2269,24dec2015
173.82011,25dec2015
173.41959,26dec2015
173.02542,27dec2015
172.63759,28dec2015
172.25589,29dec2015
171.88043,30dec2015
171.51111,31dec2015
171.14806,01jan2016
170.79106,02jan2016
170.44009,03jan2016
170.09528,04jan2016
169.75642,05jan2016
169.42366,06jan2016
169.09679,07jan2016
168.77592,08jan2016
168.461,09jan2016
168.15193,10jan2016
167.8488,11jan2016
167.55156,12jan2016
167.26004,13jan2016
166.97444,14jan2016
166.6945,15jan2016
166.42041,16jan2016
166.1521,17jan2016
165.88942,18jan2016
165.63254,19jan2016
165.38118,20jan2016
165.13556,21jan2016
164.89557,22jan2016
164.66127,23jan2016
164.43246,24jan2016
164.20932,25jan2016
163.99162,26jan2016
163.77954,27jan2016
163.57295,28jan2016
163.37192,29jan2016
163.17635,30jan2016
162.98628,31jan2016
162.80165,01feb2016
162.62251,02feb2016
162.44875,03feb2016
162.28035,04feb2016
162.1174,05feb2016
161.95985,06feb2016
161.80763,07feb2016
161.66071,08feb2016
161.51924,09feb2016
161.38313,10feb2016
161.25221,11feb2016
161.12662,12feb2016
161.00635,13feb2016
160.89131,14feb2016
160.78163,15feb2016
160.67717,16feb2016
160.57791,17feb2016
160.48398,18feb2016
160.39516,19feb2016
160.31166,20feb2016
160.23341,21feb2016
160.16039,22feb2016
160.09242,23feb2016
160.02985,24feb2016
159.97224,25feb2016
159.91992,26feb2016
159.87273,27feb2016
159.83072,28feb2016
159.79384,29feb2016
159.76215,01mar2016
159.73564,02mar2016
159.71423,03mar2016
159.69801,04mar2016
159.68698,05mar2016
159.68095,06mar2016
159.68011,07mar2016
159.68446,08mar2016
159.69391,09mar2016
159.70845,10mar2016
159.72818,11mar2016
159.75301,12mar2016
159.78294,13mar2016
159.81799,14mar2016
159.85817,15mar2016
159.90352,16mar2016
159.95393,17mar2016
160.00946,18mar2016
160.07013,19mar2016
160.13594,20mar2016
160.20682,21mar2016
160.28285,22mar2016
160.36404,23mar2016
160.45032,24mar2016
160.54176,25mar2016
160.63834,26mar2016
160.74008,27mar2016
160.84689,28mar2016
160.95906,29mar2016
161.07631,30mar2016
161.1987,31mar2016
161.32628,01apr2016
161.45903,02apr2016
161.59689,03apr2016
161.74005,04apr2016
161.88835,05apr2016
162.04196,06apr2016
162.20074,07apr2016
162.36472,08apr2016
162.53398,09apr2016
162.70837,10apr2016
162.88808,11apr2016
163.07312,12apr2016
163.26335,13apr2016
163.45895,14apr2016
163.65977,15apr2016
163.86594,16apr2016
164.07744,17apr2016
164.29422,18apr2016
164.51639,19apr2016
164.74388,20apr2016
164.97681,21apr2016
165.2151,22apr2016
165.45872,23apr2016
165.70782,24apr2016
165.96237,25apr2016
166.22231,26apr2016
166.48772,27apr2016
166.7585,28apr2016
167.03496,29apr2016
167.31676,30apr2016
167.60414,01may2016
167.89699,02may2016
168.19548,03may2016
168.49956,04may2016
168.8091,05may2016
169.12436,06may2016
169.44522,07may2016
169.77173,08may2016
170.10388,09may2016
170.44171,10may2016
170.78528,11may2016
171.1346,12may2016
171.48961,13may2016
171.85036,14may2016
172.21696,15may2016
172.58928,16may2016
172.96751,17may2016
173.35162,18may2016
173.74156,19may2016
174.13744,20may2016
174.53922,21may2016
174.94701,22may2016
175.36076,23may2016
175.78044,24may2016
176.20616,25may2016
176.63789,26may2016
177.07582,27may2016
177.51976,28may2016
177.9698,29may2016
178.4261,30may2016
178.88852,31may2016
179.35709,01jun2016
179.83195,02jun2016
180.31314,03jun2016
180.80052,04jun2016
181.29434,05jun2016
181.79443,06jun2016
182.30095,07jun2016
182.81386,08jun2016
183.33327,09jun2016
183.85907,10jun2016
184.39146,11jun2016
184.93027,12jun2016
185.47577,13jun2016
186.02776,14jun2016
186.58655,15jun2016
187.15184,16jun2016
187.72385,17jun2016
188.30264,18jun2016
188.88826,19jun2016
189.48058,20jun2016
190.07974,21jun2016
190.68581,22jun2016
191.29881,23jun2016
191.91864,24jun2016
192.54561,25jun2016
193.17952,26jun2016
193.8205,27jun2016
194.46863,28jun2016
195.12375,29jun2016
195.78621,30jun2016
196.4557,01jul2016
197.13257,02jul2016
197.81667,03jul2016
198.50806,04jul2016
199.20689,05jul2016
199.91306,06jul2016
200.62669,07jul2016
201.34798,08jul2016
203.59709,09jul2016
205.87154,10jul2016
208.17159,11jul2016
210.49754,12jul2016
212.84967,13jul2016
215.2281,14jul2016
217.6333,15jul2016
220.0656,16jul2016
222.52507,17jul2016
225.01225,18jul2016
227.52734,19jul2016
230.07054,20jul2016
232.6424,21jul2016
235.24298,22jul2016
237.87288,23jul2016
240.53218,24jul2016
243.22133,25jul2016
245.94054,26jul2016
248.69026,27jul2016
251.47072,28jul2016
254.28241,29jul2016
257.12527,30jul2016
260.00018,31jul2016
262.90723,01aug2016
265.84653,02aug2016
268.81879,03aug2016
271.82419,04aug2016
274.86316,05aug2016
277.936,06aug2016
281.0433,07aug2016
284.18497,08aug2016
287.36172,09aug2016
290.57388,10aug2016
293.82178,11aug2016
297.10583,12aug2016
300.42648,13aug2016
303.78394,14aug2016
307.17877,15aug2016
310.61108,16aug2016
314.0816,17aug2016
317.59076,18aug2016
321.13867,19aug2016
324.72589,20aug2016
328.35287,21aug2016
332.0199,22aug2016
335.72754,23aug2016
339.47595,24aug2016
343.26602,25aug2016
347.09793,26aug2016
350.97195,27aug2016
354.88889,28aug2016
358.84866,29aug2016
362.85208,30aug2016
366.89966,31aug2016
370.9917,01sep2016
375.12863,02sep2016
379.31097,03sep2016
383.53922,04sep2016
387.81387,05sep2016
392.13541,06sep2016
396.50415,07sep2016
400.92081,08sep2016
405.38568,09sep2016
409.89914,10sep2016
414.46164,11sep2016
419.07413,12sep2016
423.73691,13sep2016
428.45038,14sep2016
433.21484,15sep2016
438.03122,16sep2016
442.89987,17sep2016
447.82138,18sep2016
452.79605,19sep2016
457.82468,20sep2016
462.90759,21sep2016
468.04541,22sep2016
473.23865,23sep2016
478.48792,24sep2016
